Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C03079,23,Female,3944,493.0,8,85,3,Yes,0,0
C03080,20,Male,1735,347.0,5,89,2,Yes,1,0
C03081,47,Male,2055,685.0,3,19,2,No,2,0
C03082,23,Female,1718,859.0,2,101,4,No,5,0
C03083,21,Female,2511,837.0,3,6,1,Yes,2,1
C03084,44,Female,984,328.0,3,80,4,No,4,0
C03085,54,Female,1197,399.0,3,101,5,No,5,0
C03086,59,Male,1785,595.0,3,57,5,No,1,0
C03087,41,Male,3144,786.0,4,109,1,Yes,5,1
C03088,54,Male,5404,772.0,7,114,3,Yes,0,0
C03089,24,Female,4305,615.0,7,29,5,No,2,0
C03090,36,Female,1728,864.0,2,76,4,Yes,2,1
C03091,42,Male,1866,311.0,6,115,5,No,3,0
C03092,49,Male,3832,479.0,8,49,5,No,2,0
C03093,47,Female,7008,876.0,8,62,5,Yes,2,1
C03094,45,Female,357,357.0,1,11,3,Yes,2,1
C03095,20,Male,4224,352.0,12,81,5,No,0,0
C03096,21,Male,9163,833.0,11,47,2,No,4,0
C03097,30,Female,5728,716.0,8,55,3,No,2,0
C03098,58,Male,3006,334.0,9,96,1,No,4,0
C03099,40,Male,3012,502.0,6,115,5,No,5,0
C03100,30,Female,3168,396.0,8,103,3,No,4,0
C03101,56,Male,2220,444.0,5,27,1,No,2,0
C03102,38,Female,4260,852.0,5,42,3,No,1,0
C03103,49,Female,1534,767.0,2,117,4,No,2,0
C03104,40,Female,4158,693.0,6,109,3,Yes,5,1
C03105,35,Male,2944,368.0,8,54,4,No,1,0
C03106,34,Male,1384,346.0,4,119,5,Yes,0,0
C03107,51,Female,5994,666.0,9,38,4,No,4,0
C03108,32,Female,6816,568.0,12,89,2,No,3,0
C03109,36,Female,3284,821.0,4,98,4,No,0,0
C03110,25,Female,626,313.0,2,76,2,No,5,1
C03111,24,Female,459,459.0,1,15,3,Yes,1,0
C03112,40,Female,2001,667.0,3,88,2,No,5,1
C03113,18,Male,6550,655.0,10,7,3,No,1,0
C03114,21,Female,3555,395.0,9,100,1,No,2,0
C03115,18,Female,1796,449.0,4,29,3,No,5,0
C03116,48,Male,3996,333.0,12,114,4,No,0,0
C03117,50,Female,5280,528.0,10,59,1,No,0,0
C03118,27,Female,2470,494.0,5,100,3,Yes,2,1
C03119,36,Female,5271,753.0,7,64,1,No,0,0
C03120,49,Male,7820,782.0,10,52,2,Yes,0,0
C03121,26,Female,914,457.0,2,48,5,Yes,2,1
C03122,46,Female,2464,616.0,4,105,1,No,5,0
C03123,31,Female,7975,725.0,11,101,3,No,4,0
C03124,53,Female,5214,474.0,11,63,3,Yes,0,0
C03125,39,Male,1384,692.0,2,9,4,No,3,0
C03126,32,Female,3728,466.0,8,22,1,Yes,1,0
C03127,47,Male,313,313.0,1,32,1,Yes,1,0
C03128,49,Female,6160,616.0,10,118,2,No,3,0
C03129,46,Male,5420,542.0,10,38,1,Yes,0,0
C03130,43,Male,9251,841.0,11,103,2,No,5,0
C03131,28,Female,1170,390.0,3,63,1,No,1,1
C03132,46,Female,8756,796.0,11,64,3,No,3,0
C03133,26,Female,3624,604.0,6,90,1,No,3,0
C03134,20,Male,1984,496.0,4,70,2,No,4,0
C03135,42,Male,3990,399.0,10,72,3,No,0,0
C03136,34,Male,2020,505.0,4,120,3,Yes,4,1
C03137,36,Female,6167,881.0,7,75,3,No,5,0
C03138,58,Female,3234,539.0,6,111,5,Yes,4,1
C03139,30,Female,2424,808.0,3,80,2,No,1,1
C03140,41,Female,2226,371.0,6,89,4,No,2,0
C03141,22,Female,2224,556.0,4,38,3,Yes,4,1
C03142,51,Male,3465,385.0,9,54,2,No,2,0
C03143,42,Male,5376,672.0,8,84,1,No,0,0
C03144,60,Male,3738,534.0,7,81,3,No,3,0
C03145,28,Female,3992,499.0,8,70,3,Yes,2,1
C03146,21,Male,2270,454.0,5,26,5,Yes,3,1
C03147,20,Female,3402,486.0,7,103,4,Yes,4,1
C03148,39,Female,3264,816.0,4,11,5,No,2,0
C03149,56,Male,1410,470.0,3,114,3,Yes,2,1
C03150,33,Male,2324,581.0,4,69,2,Yes,3,1
C03151,18,Female,5016,627.0,8,90,2,Yes,4,1
C03152,23,Female,4164,347.0,12,13,5,Yes,3,1
C03153,19,Female,3528,441.0,8,79,5,No,5,0
C03154,45,Male,5586,798.0,7,3,5,Yes,2,1
C03155,41,Female,10068,839.0,12,111,2,Yes,1,0
C03156,25,Male,4524,377.0,12,62,2,Yes,3,1
C03157,43,Female,6105,555.0,11,22,1,No,2,0
C03158,25,Male,470,470.0,1,24,4,Yes,5,1
C03159,30,Female,3456,864.0,4,89,1,No,2,0
C03160,50,Female,2108,527.0,4,3,1,Yes,3,1
C03161,60,Male,7830,870.0,9,68,2,No,0,0
C03162,42,Female,6237,693.0,9,17,1,No,5,0
C03163,42,Male,2656,332.0,8,70,2,No,2,0
C03164,56,Female,9449,859.0,11,39,5,Yes,4,1
C03165,40,Female,4086,454.0,9,26,3,No,2,0
C03166,26,Male,6300,630.0,10,77,5,Yes,1,0
C03167,27,Female,2043,681.0,3,47,1,Yes,5,1
C03168,39,Female,7690,769.0,10,94,4,No,5,0
C03169,34,Female,4936,617.0,8,46,2,No,3,0
C03170,60,Male,978,489.0,2,47,5,No,4,0
C03171,44,Male,5373,597.0,9,71,2,Yes,5,1
C03172,46,Male,1821,607.0,3,69,2,Yes,2,1
C03173,29,Female,798,399.0,2,45,2,Yes,0,0
C03174,42,Female,1596,399.0,4,69,1,Yes,5,1
C03175,26,Female,738,738.0,1,47,2,No,3,0
C03176,52,Male,6432,536.0,12,16,4,Yes,2,1
C03177,34,Male,3100,310.0,10,22,3,No,1,0
C03178,39,Female,4080,680.0,6,63,2,No,5,0
C03179,18,Male,9204,767.0,12,93,5,No,1,0
C03180,47,Female,3234,462.0,7,88,3,No,4,0
C03181,28,Female,516,516.0,1,116,5,No,2,0
C03182,51,Male,4598,418.0,11,84,4,No,4,0
C03183,58,Female,2152,538.0,4,113,5,No,3,0
C03184,40,Male,6570,730.0,9,60,5,Yes,1,0
C03185,51,Female,5990,599.0,10,40,1,No,1,0
C03186,41,Male,4200,350.0,12,28,1,No,3,0
C03187,52,Female,6550,655.0,10,73,1,No,4,0
C03188,53,Male,8680,868.0,10,2,3,Yes,2,1
C03189,33,Male,4888,611.0,8,28,5,No,1,0
C03190,57,Female,3948,564.0,7,87,2,No,3,0
C03191,57,Female,3798,633.0,6,27,2,No,2,0
C03192,55,Male,5150,515.0,10,96,2,No,3,0
C03193,46,Female,2400,480.0,5,7,3,Yes,1,0
C03194,34,Male,4921,703.0,7,26,1,No,3,0
C03195,32,Male,2094,349.0,6,70,3,Yes,5,1
C03196,20,Female,3295,659.0,5,102,3,No,3,0
C03197,40,Male,4365,485.0,9,109,1,Yes,0,0
C03198,40,Male,625,625.0,1,66,3,Yes,1,0
C03199,24,Female,8620,862.0,10,19,2,No,1,0
C03200,28,Female,4218,703.0,6,115,2,No,5,0
C03201,20,Male,1612,403.0,4,84,5,Yes,3,1
C03202,59,Male,1244,622.0,2,52,2,No,2,0
C03203,40,Male,6202,886.0,7,29,5,No,2,0
C03204,53,Female,8904,742.0,12,90,2,Yes,1,0
C03205,42,Female,3972,662.0,6,30,1,No,5,0
C03206,36,Female,3668,524.0,7,107,3,Yes,5,1
C03207,19,Male,4216,527.0,8,82,3,No,1,0
C03208,27,Female,3480,435.0,8,80,1,Yes,0,0
C03209,48,Male,2778,463.0,6,76,5,Yes,0,0
C03210,34,Female,1090,545.0,2,100,3,No,0,0
C03211,22,Female,7152,596.0,12,15,3,Yes,5,1
C03212,19,Female,2979,331.0,9,11,5,No,5,0
C03213,20,Female,6996,636.0,11,15,2,Yes,2,1
C03214,42,Male,1224,612.0,2,20,3,No,5,0
C03215,41,Male,1770,885.0,2,13,2,Yes,4,1
C03216,22,Female,3740,374.0,10,101,1,Yes,5,1
C03217,27,Male,3114,519.0,6,104,1,No,5,0
C03218,24,Male,4648,664.0,7,4,1,No,2,0
C03219,43,Female,3088,386.0,8,115,3,No,2,0
C03220,44,Female,4864,608.0,8,43,4,Yes,5,1
C03221,23,Male,9581,871.0,11,97,1,Yes,2,1
C03222,18,Female,1134,378.0,3,7,4,Yes,1,0
C03223,32,Male,8316,693.0,12,63,1,Yes,5,1
C03224,19,Male,7263,807.0,9,13,2,Yes,4,1
C03225,41,Female,3546,394.0,9,76,5,No,3,0
C03226,53,Male,4936,617.0,8,92,5,No,0,0
C03227,38,Female,3500,500.0,7,83,4,No,3,0
C03228,58,Female,956,478.0,2,114,2,Yes,2,1
C03229,48,Female,3017,431.0,7,7,4,Yes,3,1
C03230,57,Female,7360,736.0,10,48,2,Yes,3,1
C03231,50,Female,5260,526.0,10,7,1,Yes,4,1
C03232,35,Male,397,397.0,1,17,4,No,1,0
C03233,19,Female,2368,592.0,4,34,2,Yes,1,0
C03234,45,Male,2132,533.0,4,111,5,Yes,4,1
C03235,26,Female,3465,385.0,9,86,4,No,5,0
C03236,32,Male,8420,842.0,10,16,5,Yes,4,1
C03237,58,Female,2735,547.0,5,89,2,No,2,0
C03238,20,Female,5968,746.0,8,112,4,Yes,0,0
C03239,27,Male,909,303.0,3,62,1,No,2,1
C03240,22,Female,8960,896.0,10,2,5,No,0,0
C03241,24,Male,1578,789.0,2,71,4,Yes,2,1
C03242,48,Female,1788,447.0,4,75,4,No,2,0
C03243,58,Female,9504,864.0,11,52,3,Yes,5,1
C03244,28,Male,7860,786.0,10,100,4,Yes,2,1
C03245,49,Male,6090,870.0,7,66,1,No,0,0
C03246,45,Male,1860,620.0,3,90,1,No,4,1
C03247,41,Female,6864,624.0,11,21,5,Yes,5,1
C03248,41,Male,2485,497.0,5,42,4,Yes,1,0
C03249,18,Female,639,639.0,1,3,3,No,2,0
C03250,40,Female,3774,629.0,6,65,2,No,5,0
C03251,18,Male,5319,591.0,9,32,2,Yes,2,1
C03252,55,Male,1974,329.0,6,42,2,Yes,3,1
C03253,40,Female,875,875.0,1,74,1,No,3,1
C03254,60,Female,1167,389.0,3,59,5,No,1,0
C03255,26,Male,4758,793.0,6,93,1,No,0,0
C03256,33,Female,5103,567.0,9,66,2,No,5,0
C03257,36,Male,2604,434.0,6,21,1,Yes,0,0
C03258,29,Female,3588,598.0,6,20,1,No,3,0
C03259,54,Male,8484,707.0,12,95,1,No,4,0
C03260,59,Female,1848,462.0,4,36,1,No,5,0
C03261,32,Female,5412,451.0,12,106,3,No,2,0
C03262,27,Male,7536,628.0,12,46,2,Yes,2,1
C03263,40,Male,6444,537.0,12,71,4,Yes,2,1
C03264,58,Female,5824,728.0,8,113,1,No,5,0
C03265,51,Female,6939,771.0,9,92,4,Yes,0,0
C03266,49,Female,1388,347.0,4,82,5,No,3,0
C03267,47,Female,1152,576.0,2,4,1,No,4,0
C03268,47,Female,2607,869.0,3,42,5,Yes,0,0
C03269,26,Female,2520,840.0,3,10,4,No,0,0
C03270,25,Male,5196,433.0,12,96,4,No,2,0
C03271,60,Female,2868,478.0,6,82,3,Yes,1,0
C03272,57,Female,5302,482.0,11,80,4,No,1,0
C03273,51,Female,4680,390.0,12,34,2,Yes,5,1
C03274,29,Female,1698,566.0,3,97,2,Yes,0,1
C03275,29,Female,6456,807.0,8,15,4,No,2,0
C03276,26,Female,3368,842.0,4,81,2,Yes,2,1
C03277,24,Male,1959,653.0,3,62,4,No,0,0
C03278,51,Male,3590,359.0,10,7,5,No,0,0
C03279,56,Female,1029,343.0,3,63,5,Yes,5,1
C03280,32,Female,9648,804.0,12,26,4,No,3,0
C03281,44,Female,5978,854.0,7,90,1,Yes,1,0
C03282,42,Female,1860,372.0,5,110,5,No,3,0
C03283,52,Male,4160,416.0,10,120,2,No,0,0
C03284,47,Male,5202,578.0,9,93,2,No,4,0
C03285,38,Male,5067,563.0,9,78,3,Yes,2,1
C03286,28,Male,3213,357.0,9,16,3,No,4,0
C03287,19,Female,1556,778.0,2,103,3,No,3,0
C03288,38,Male,1152,576.0,2,106,4,Yes,4,1
C03289,39,Female,1132,566.0,2,72,2,No,1,1
C03290,33,Male,7310,731.0,10,16,5,Yes,2,1
C03291,54,Female,2050,410.0,5,1,1,No,5,0
C03292,57,Male,6084,507.0,12,37,1,No,4,0
C03293,26,Female,4616,577.0,8,117,3,Yes,1,0
C03294,53,Female,8525,775.0,11,107,4,No,1,0
C03295,49,Male,7469,679.0,11,103,4,No,1,0
C03296,24,Female,6310,631.0,10,68,5,No,4,0
C03297,29,Female,643,643.0,1,90,2,No,2,1
C03298,46,Female,1748,874.0,2,87,5,No,4,0
C03299,33,Male,322,322.0,1,112,1,Yes,5,1
C03300,47,Female,2985,597.0,5,111,2,No,1,0
C03301,60,Female,4784,598.0,8,84,1,Yes,4,1
C03302,41,Female,4907,701.0,7,88,5,Yes,4,1
C03303,46,Female,1646,823.0,2,16,5,Yes,2,1
C03304,49,Female,4130,590.0,7,67,5,Yes,5,1
C03305,30,Female,6399,711.0,9,34,4,Yes,1,0
C03306,24,Male,2460,410.0,6,111,2,Yes,3,1
C03307,59,Male,1605,321.0,5,29,5,No,2,0
C03308,51,Female,7344,816.0,9,80,5,No,2,0
C03309,51,Female,2664,888.0,3,68,3,No,0,0
C03310,60,Male,4518,502.0,9,15,4,Yes,2,1
C03311,51,Female,822,411.0,2,70,1,Yes,4,1
C03312,49,Female,2828,707.0,4,107,4,No,0,0
C03313,20,Male,4074,679.0,6,1,1,No,4,0
C03314,50,Female,4256,532.0,8,15,4,No,4,0
C03315,38,Female,6984,873.0,8,82,5,No,5,0
C03316,35,Male,2930,586.0,5,61,2,Yes,1,0
C03317,56,Female,5607,623.0,9,32,1,No,3,0
C03318,42,Male,6149,559.0,11,66,1,No,1,0
C03319,47,Female,7612,692.0,11,53,5,Yes,5,1
C03320,22,Female,3033,337.0,9,26,1,Yes,0,0
C03321,21,Female,2448,408.0,6,51,4,No,3,0
C03322,22,Male,357,357.0,1,73,5,No,4,0
C03323,23,Male,1200,400.0,3,29,2,No,3,0
C03324,40,Male,8503,773.0,11,74,1,No,1,0
C03325,38,Male,7183,653.0,11,75,5,No,1,0
C03326,60,Male,1026,513.0,2,120,3,Yes,4,1
C03327,21,Male,950,475.0,2,70,5,Yes,0,0
C03328,36,Male,3672,612.0,6,113,4,Yes,4,1
C03329,44,Male,6570,730.0,9,16,5,No,2,0
C03330,24,Male,2005,401.0,5,9,5,Yes,5,1
C03331,31,Female,4160,416.0,10,11,5,No,2,0
C03332,57,Female,6708,559.0,12,28,1,No,5,0
C03333,53,Female,9588,799.0,12,65,5,Yes,1,0
C03334,22,Male,1716,572.0,3,99,2,Yes,2,1
C03335,25,Male,2144,536.0,4,46,2,No,2,0
C03336,51,Female,449,449.0,1,99,5,Yes,3,1
C03337,19,Male,1815,363.0,5,107,3,Yes,4,1
C03338,51,Female,10572,881.0,12,13,5,Yes,5,1
C03339,18,Male,7106,646.0,11,59,3,Yes,3,1
C03340,25,Male,10596,883.0,12,14,5,No,1,0
C03341,18,Male,2988,498.0,6,1,3,Yes,0,0
C03342,18,Male,5400,675.0,8,72,1,No,4,0
C03343,58,Male,3276,364.0,9,112,1,No,0,0
C03344,44,Male,1230,410.0,3,8,1,Yes,1,0
C03345,55,Female,403,403.0,1,45,3,Yes,0,0
C03346,27,Female,2325,775.0,3,37,3,Yes,1,0
C03347,53,Female,1120,560.0,2,3,5,No,0,0
C03348,33,Female,3504,438.0,8,51,5,Yes,1,0
C03349,53,Female,1556,389.0,4,45,4,No,3,0
C03350,18,Female,1518,759.0,2,19,3,Yes,1,0
C03351,47,Female,7414,674.0,11,62,3,No,2,0
C03352,36,Female,1658,829.0,2,82,5,No,1,0
C03353,43,Female,4150,830.0,5,40,1,Yes,5,1
C03354,24,Male,1458,486.0,3,38,4,No,2,0
C03355,51,Male,1344,448.0,3,16,1,Yes,0,0
C03356,50,Female,3312,828.0,4,102,5,Yes,3,1
C03357,39,Male,3060,510.0,6,37,4,No,0,0
C03358,25,Female,1452,363.0,4,113,2,Yes,1,0
C03359,54,Male,4906,446.0,11,46,3,No,4,0
C03360,56,Female,5580,620.0,9,15,1,No,0,0
C03361,58,Male,8657,787.0,11,17,1,Yes,4,1
C03362,53,Male,2830,566.0,5,44,4,Yes,2,1
C03363,21,Male,3120,520.0,6,32,5,Yes,3,1
C03364,47,Female,2019,673.0,3,60,3,No,5,0
C03365,26,Male,4740,790.0,6,106,2,No,5,0
C03366,30,Female,2496,312.0,8,92,2,No,5,0
C03367,43,Male,1988,497.0,4,112,2,Yes,0,0
C03368,26,Female,1035,345.0,3,79,4,No,3,0
C03369,26,Female,5088,424.0,12,77,5,Yes,3,1
C03370,40,Female,7410,741.0,10,87,5,Yes,0,0
C03371,57,Male,6732,561.0,12,31,5,No,4,0
C03372,51,Female,5104,464.0,11,25,2,No,2,0
C03373,30,Female,1905,635.0,3,92,5,No,1,0
C03374,25,Female,3484,871.0,4,66,1,Yes,4,1
C03375,33,Female,585,585.0,1,120,3,No,2,0
C03376,22,Female,2616,436.0,6,19,3,No,3,0
C03377,42,Male,4140,828.0,5,104,5,No,1,0
C03378,42,Female,2226,742.0,3,11,3,Yes,4,1
C03379,43,Male,1865,373.0,5,21,2,Yes,2,1
C03380,20,Female,8100,675.0,12,4,4,No,4,0
C03381,33,Female,2443,349.0,7,93,1,Yes,3,1
C03382,20,Male,4095,819.0,5,117,1,No,0,0
C03383,52,Male,4230,705.0,6,77,4,No,4,0
C03384,27,Male,4509,501.0,9,66,1,No,5,0
C03385,54,Female,4536,648.0,7,42,1,Yes,4,1
C03386,35,Male,3320,332.0,10,40,1,No,1,0
C03387,42,Male,5346,486.0,11,64,4,Yes,2,1
C03388,29,Female,6040,604.0,10,24,5,No,0,0
C03389,40,Male,1524,762.0,2,23,4,Yes,1,0
C03390,48,Female,2379,793.0,3,65,3,Yes,5,1
C03391,54,Female,4784,598.0,8,112,3,No,1,0
C03392,28,Male,2226,371.0,6,44,1,Yes,5,1
C03393,25,Female,1706,853.0,2,93,3,Yes,2,1
C03394,33,Female,4140,414.0,10,106,5,Yes,2,1
C03395,24,Male,307,307.0,1,34,4,Yes,2,1
C03396,57,Male,2988,747.0,4,41,4,Yes,2,1
C03397,35,Male,5352,669.0,8,39,1,No,1,0
C03398,57,Male,3641,331.0,11,58,1,Yes,2,1
C03399,47,Female,3364,841.0,4,20,3,Yes,2,1
C03400,49,Male,2112,352.0,6,78,4,Yes,5,1
C03401,54,Female,6800,850.0,8,79,2,No,4,0
C03402,25,Male,1322,661.0,2,92,2,Yes,0,1
C03403,36,Female,2538,846.0,3,95,3,Yes,0,0
C03404,18,Male,2904,484.0,6,45,3,No,3,0
C03405,28,Male,1392,696.0,2,37,3,No,5,0
C03406,45,Male,1332,666.0,2,30,4,Yes,1,0
C03407,46,Male,3448,431.0,8,44,4,Yes,0,0
C03408,19,Male,2736,684.0,4,66,4,No,5,0
C03409,19,Female,8046,894.0,9,46,5,No,0,0
C03410,27,Female,865,865.0,1,36,5,No,5,0
C03411,49,Male,4368,728.0,6,84,3,Yes,5,1
C03412,32,Female,3210,321.0,10,17,1,Yes,5,1
C03413,59,Male,4959,551.0,9,69,1,Yes,3,1
C03414,28,Male,3500,875.0,4,120,1,No,0,0
C03415,52,Female,2736,684.0,4,21,5,Yes,1,0
C03416,20,Male,2598,433.0,6,11,5,No,3,0
C03417,57,Male,4606,658.0,7,103,5,No,0,0
C03418,42,Male,8230,823.0,10,11,4,Yes,0,0
C03419,28,Female,461,461.0,1,101,1,Yes,4,1
C03420,55,Male,1290,430.0,3,13,4,No,0,0
C03421,22,Male,3366,561.0,6,98,3,Yes,4,1
C03422,49,Male,1932,322.0,6,71,3,Yes,3,1
C03423,22,Male,6768,564.0,12,31,2,No,5,0
C03424,41,Female,5775,525.0,11,90,5,Yes,2,1
C03425,30,Female,4893,699.0,7,86,5,Yes,1,0
C03426,41,Male,3768,628.0,6,8,3,Yes,4,1
C03427,35,Male,1684,421.0,4,98,4,No,2,0
C03428,53,Male,8080,808.0,10,1,3,No,5,0
C03429,52,Female,4873,443.0,11,40,3,Yes,0,0
C03430,39,Female,4320,480.0,9,78,1,No,3,0
C03431,41,Male,4330,866.0,5,2,4,No,5,0
C03432,49,Female,1815,363.0,5,50,2,Yes,2,1
C03433,46,Male,5327,761.0,7,17,3,Yes,0,0
C03434,54,Female,6368,796.0,8,61,5,No,3,0
C03435,58,Female,3178,454.0,7,110,5,No,4,0
C03436,37,Female,1714,857.0,2,40,3,Yes,1,0
C03437,41,Male,4512,752.0,6,39,1,No,1,0
C03438,21,Male,5863,533.0,11,66,1,No,3,0
C03439,37,Female,4026,366.0,11,63,2,Yes,2,1
C03440,57,Male,5058,843.0,6,111,1,No,5,0
C03441,35,Male,9264,772.0,12,48,3,No,1,0
C03442,44,Male,6062,866.0,7,14,1,Yes,2,1
C03443,22,Male,6272,784.0,8,58,1,Yes,0,0
C03444,51,Female,839,839.0,1,8,5,Yes,5,1
C03445,41,Female,475,475.0,1,87,4,Yes,4,1
C03446,53,Female,1568,784.0,2,64,1,Yes,0,1
C03447,33,Female,1992,498.0,4,17,5,No,1,0
C03448,29,Male,6108,509.0,12,94,5,No,0,0
C03449,43,Female,1728,432.0,4,80,4,Yes,0,0
C03450,47,Female,8470,847.0,10,96,2,Yes,1,0
C03451,33,Male,10392,866.0,12,69,2,Yes,4,1
C03452,57,Male,2673,891.0,3,95,4,Yes,2,1
C03453,23,Male,4431,633.0,7,83,4,No,2,0
C03454,32,Female,5572,796.0,7,1,2,No,5,0
C03455,34,Female,4216,527.0,8,106,1,No,5,0
C03456,27,Female,6624,828.0,8,106,4,Yes,4,1
C03457,57,Female,654,654.0,1,71,3,No,0,0
C03458,47,Female,5640,470.0,12,46,5,No,0,0
C03459,53,Male,4812,401.0,12,112,1,No,1,0
C03460,26,Female,3430,490.0,7,11,2,Yes,3,1
C03461,55,Male,1870,374.0,5,81,3,Yes,3,1
C03462,54,Female,1965,393.0,5,79,1,No,0,0
C03463,56,Female,3325,665.0,5,98,5,Yes,0,0
C03464,45,Female,705,705.0,1,49,1,Yes,3,1
C03465,31,Female,5410,541.0,10,79,3,No,4,0
C03466,48,Male,2976,496.0,6,49,2,No,1,0
C03467,40,Male,5096,728.0,7,24,2,No,4,0
C03468,20,Male,529,529.0,1,37,1,Yes,0,0
C03469,18,Female,2214,738.0,3,118,2,Yes,5,1
C03470,56,Male,4145,829.0,5,23,2,Yes,4,1
C03471,39,Female,2580,430.0,6,29,5,Yes,0,0
C03472,38,Female,5943,849.0,7,63,3,No,1,0
C03473,25,Female,832,416.0,2,26,4,No,0,0
C03474,28,Female,3171,453.0,7,110,5,Yes,1,0
C03475,30,Female,6003,667.0,9,29,3,Yes,0,0
C03476,55,Male,3690,369.0,10,63,3,Yes,5,1
C03477,59,Male,6516,724.0,9,21,2,No,0,0
C03478,58,Male,3212,803.0,4,53,4,No,0,0
C03479,35,Female,5306,758.0,7,114,3,Yes,4,1
C03480,29,Female,3056,764.0,4,72,5,Yes,3,1
C03481,20,Female,6070,607.0,10,26,2,Yes,2,1
C03482,50,Female,6273,697.0,9,47,1,No,0,0
C03483,27,Male,4878,542.0,9,3,4,Yes,4,1
C03484,53,Female,3050,305.0,10,87,3,No,1,0
C03485,28,Male,5096,637.0,8,110,5,Yes,2,1
C03486,24,Male,4213,383.0,11,12,4,No,5,0
C03487,42,Female,6282,698.0,9,74,3,No,1,0
C03488,51,Male,3976,497.0,8,66,1,No,1,0
C03489,46,Male,5120,640.0,8,55,5,No,0,0
C03490,50,Male,1446,482.0,3,52,2,Yes,4,1
C03491,46,Female,5103,729.0,7,109,3,No,3,0
C03492,35,Female,5148,858.0,6,103,1,Yes,4,1
C03493,45,Female,4530,755.0,6,39,4,No,2,0
C03494,55,Female,5555,505.0,11,54,3,No,3,0
C03495,37,Female,4440,555.0,8,49,3,Yes,1,0
C03496,39,Male,689,689.0,1,84,2,Yes,2,1
C03497,41,Male,3528,504.0,7,2,2,No,3,0
C03498,25,Male,2499,833.0,3,37,3,Yes,1,0
C03499,34,Male,1468,367.0,4,57,4,Yes,2,1
C03500,29,Female,4878,542.0,9,49,1,No,3,0
C03501,53,Male,2463,821.0,3,52,3,No,5,0
C03502,49,Male,2844,474.0,6,22,3,No,3,0
C03503,37,Male,2040,680.0,3,37,3,Yes,1,0
C03504,43,Female,5022,558.0,9,113,4,No,2,0
C03505,46,Female,2988,498.0,6,41,5,No,3,0
C03506,39,Male,5360,670.0,8,94,3,Yes,0,0
C03507,49,Female,2552,638.0,4,75,1,No,2,0
C03508,50,Female,2625,525.0,5,58,1,Yes,2,1
C03509,47,Female,5920,740.0,8,31,2,Yes,3,1
C03510,57,Female,6528,544.0,12,44,5,Yes,1,0
C03511,41,Female,2271,757.0,3,65,4,Yes,3,1
C03512,42,Female,8932,812.0,11,27,1,No,0,0
C03513,43,Female,9020,820.0,11,8,4,Yes,0,0
C03514,46,Male,4722,787.0,6,76,4,No,4,0
C03515,52,Female,974,487.0,2,41,4,Yes,0,0
C03516,37,Male,4653,517.0,9,10,4,No,3,0
C03517,45,Male,5440,680.0,8,104,5,No,1,0
C03518,30,Male,7440,744.0,10,48,1,No,1,0
C03519,46,Male,6480,648.0,10,94,4,No,2,0
C03520,18,Female,3876,323.0,12,99,2,No,1,0
C03521,32,Female,1306,653.0,2,32,2,Yes,3,1
C03522,30,Female,4490,898.0,5,48,3,No,3,0
C03523,40,Male,4500,375.0,12,27,1,Yes,2,1
C03524,46,Female,10716,893.0,12,117,1,Yes,5,1
C03525,35,Female,3876,646.0,6,14,3,No,5,0
C03526,49,Male,4336,542.0,8,37,4,No,5,0
C03527,50,Male,8004,667.0,12,111,2,No,1,0
C03528,42,Female,1988,497.0,4,21,3,Yes,1,0
C03529,59,Female,3352,419.0,8,15,1,No,3,0
C03530,30,Female,1755,351.0,5,58,5,Yes,5,1
C03531,45,Female,2379,793.0,3,39,2,Yes,3,1
C03532,27,Female,1312,656.0,2,54,5,Yes,4,1
C03533,19,Male,8855,805.0,11,72,2,Yes,0,0
C03534,28,Male,2910,582.0,5,57,3,No,1,0
C03535,48,Female,2416,302.0,8,69,2,Yes,4,1
C03536,53,Male,1905,635.0,3,117,3,Yes,2,1
C03537,40,Female,2664,333.0,8,107,5,No,5,0
C03538,30,Female,4788,399.0,12,60,3,Yes,3,1
C03539,60,Male,6111,679.0,9,79,2,Yes,2,1
C03540,49,Female,3545,709.0,5,29,4,Yes,1,0
C03541,41,Female,4509,501.0,9,37,3,Yes,1,0
C03542,25,Female,2404,601.0,4,1,2,No,1,0
C03543,27,Female,3654,522.0,7,89,1,Yes,3,1
C03544,42,Male,2684,671.0,4,76,1,Yes,5,1
C03545,24,Female,1629,543.0,3,20,1,Yes,4,1
C03546,28,Female,672,672.0,1,25,4,Yes,1,0
C03547,43,Female,2005,401.0,5,55,1,Yes,5,1
C03548,48,Male,2580,860.0,3,77,2,Yes,1,1
C03549,42,Female,2040,680.0,3,59,4,No,5,0
C03550,27,Male,435,435.0,1,2,2,No,3,0
C03551,37,Male,3241,463.0,7,54,3,Yes,3,1
C03552,50,Male,2892,482.0,6,48,3,Yes,1,0
C03553,26,Male,7590,690.0,11,44,3,No,5,0
C03554,48,Male,4140,828.0,5,56,2,No,3,0
C03555,28,Male,3330,333.0,10,118,4,Yes,5,1
C03556,42,Female,6153,879.0,7,120,4,Yes,1,0
C03557,46,Male,2072,518.0,4,87,5,Yes,0,0
C03558,43,Female,3756,626.0,6,24,3,No,2,0
C03559,22,Male,9600,800.0,12,24,5,Yes,1,0
C03560,47,Male,1748,874.0,2,3,3,No,0,0
